date,streetcar_line,time,day,location,incident,min_delay,min_gap,bound,vehicle,am_rush,pm_rush
2023-06-02T00:00:00Z,501,09:49:00,Friday,QUEEN AND GLADSTONE,Mechanical,9,18,E,4406,1,0
2023-06-02T00:00:00Z,504,09:54:00,Friday,CHERRY AND FRONT,Operations,10,20,W,4431,1,0
2023-06-02T00:00:00Z,506,09:55:00,Friday,QUEEN AND CAROLINE,Diversion,10,20,E,4603,1,0
2023-06-02T00:00:00Z,512,11:05:00,Friday,ST.CLAIR AND YONGE,Collision - TTC Involved,8,16,W,4482,0,0
2023-06-02T00:00:00Z,501,11:11:00,Friday,LAKE SHORE AND FORTIET,Emergency Services,8,16,W,1086,0,0
2023-06-02T00:00:00Z,506,11:18:00,Friday,GERRARD ST E AND MAIN,Mechanical,8,16,E,8621,0,0
2023-06-02T00:00:00Z,509,11:38:00,Friday,QUEENS QUAY AND REES,Held By,15,25,E,4508,0,0
2023-06-02T00:00:00Z,501,12:51:00,Friday,3807 LAKESHORE BLVD W,Mechanical,8,16,W,1121,0,0
2023-06-02T00:00:00Z,501,13:40:00,Friday,DUNDAS AND RIVER,Held By,39,47,E,4527,0,0
2023-06-02T00:00:00Z,505,13:41:00,Friday,DUNDAS AND RIVER,Diversion,41,51,E,4436,0,0
2023-06-02T00:00:00Z,501,14:35:00,Friday,QUEEN AND BROADVIEW,Held By,9,14,W,4462,0,0
2023-06-02T00:00:00Z,510,15:44:00,Friday,UNION STATION,General Delay,8,18,W,4437,0,0
2023-06-02T00:00:00Z,505,15:58:00,Friday,QUEEN AND ORCHARD PARK,Overhead,154,164,W,4488,0,0
2023-06-02T00:00:00Z,510,16:14:00,Friday,SPADINA STATION,Operations,10,20,E,4437,0,1
2023-06-02T00:00:00Z,501,16:23:00,Friday,QUEEN AND BROADVIEW,Operations,8,16,W,4566,0,1
2023-06-02T00:00:00Z,512,16:51:00,Friday,ST CLAIR AND DUFFERIN,General Delay,11,19,W,4426,0,1
2023-06-02T00:00:00Z,501,16:52:00,Friday,WINDEMERE AND LAKESHOR,Emergency Services,8,16,S,3510,0,1
2023-06-02T00:00:00Z,501,16:56:00,Friday,WINDERMERE AND S OF TH,Collision - TTC Involved,8,16,S,8036,0,1
2023-06-02T00:00:00Z,501,17:37:00,Friday,GERRARD AND MUNRO,Investigation,10,20,W,8129,0,1
2023-06-02T00:00:00Z,504,17:49:00,Friday,KING AND SPADINA,Cleaning - Unsanitary,10,20,W,4598,0,1
2023-06-02T00:00:00Z,501,18:15:00,Friday,LAKESHORE AND COLONEL,Emergency Services,8,16,E,8348,0,1
2023-06-02T00:00:00Z,504,18:50:00,Friday,KING AND BATHURST,Held By,13,20,W,4544,0,1
2023-06-02T00:00:00Z,506,18:52:00,Friday,VICTORIA PARK STATION,Mechanical,10,20,W,8783,0,1
2023-06-02T00:00:00Z,510,20:16:00,Friday,SPADINA AND KING,General Delay,9,19,N,4456,0,0
2023-06-02T00:00:00Z,506,21:08:00,Friday,QUEEN AND BROADVIEW,Held By,10,20,E,4424,0,0
2023-06-02T00:00:00Z,501,21:22:00,Friday,QUEEN AND BROADVIEW,Operations,25,30,W,4494,0,0
2023-06-02T00:00:00Z,505,21:22:00,Friday,DUNDAS AND SPADINA,Held By,23,33,E,4483,0,0
2023-06-02T00:00:00Z,506,21:35:00,Friday,QUEEN AND BROADVIEW,Operations,25,30,W,0,0,0
2023-06-02T00:00:00Z,501,22:33:00,Friday,LONGBRANCH LOOP,Mechanical,10,20,W,8116,0,0
2023-06-02T00:00:00Z,505,23:06:00,Friday,LANSDOWNE AND DUNDAS,Security,10,20,N,4567,0,0
2023-06-02T00:00:00Z,501,23:10:00,Friday,THE QUEENSWAY AT ELLIS,Mechanical,49,59,E,8036,0,0
2023-06-02T00:00:00Z,510,23:12:00,Friday,SPADINA AND COLLEGE,Operations,13,23,S,4589,0,0
2023-06-03T00:00:00Z,504,03:10:00,Saturday,KING AND SPADINA,Diversion,50,69,W,8536,0,0
2023-06-03T00:00:00Z,510,03:57:00,Saturday,SPADINA STATION,Security,7,37,S,4428,0,0
2023-06-03T00:00:00Z,506,05:51:00,Saturday,COXWELL AND LOWER GERR,Diversion,0,0,W,8728,0,0
2023-06-03T00:00:00Z,505,06:04:00,Saturday,DUNDAS AND MANNING,Security,10,20,W,4404,0,0
2023-06-03T00:00:00Z,501,06:11:00,Saturday,QUEEN AND YORK,Mechanical,10,20,W,8396,0,0
2023-06-03T00:00:00Z,501,08:32:00,Saturday,QUEEN AND UNIVERSITY,General Delay,8,16,E,8339,0,0
2023-06-03T00:00:00Z,501,08:34:00,Saturday,QUEEN AND DEGRASSI,General Delay,0,0,E,4427,0,0
2023-06-03T00:00:00Z,506,09:52:00,Saturday,QUEEN AND DE GRASSI,Diversion,0,0,E,0,0,0
2023-06-03T00:00:00Z,501,09:58:00,Saturday,GERRARD AND RIVER,Operations,8,16,W,8339,0,0
2023-06-03T00:00:00Z,504,10:10:00,Saturday,KING AND PETER,Operations,10,20,W,4517,0,0
2023-06-03T00:00:00Z,501,10:32:00,Saturday,QUEEN AND SIMCOE,Mechanical,8,16,W,8339,0,0
2023-06-03T00:00:00Z,501,10:44:00,Saturday,QUEEN AND BATHURST,General Delay,0,0,W,8186,0,0
2023-06-03T00:00:00Z,505,11:16:00,Saturday,KINGSTON AND WOODBINE,General Delay,16,26,E,4480,0,0
2023-06-03T00:00:00Z,504,11:47:00,Saturday,BROADVIEW AND DUNDAS,General Delay,0,0,N,8518,0,0
2023-06-03T00:00:00Z,501,12:17:00,Saturday,LAKESHORE AND THIRTY F,Operations,6,12,E,1145,0,0
2023-06-03T00:00:00Z,505,13:20:00,Saturday,DUNDAS AND BEVERLEY,Held By,10,20,E,4504,0,0
2023-06-03T00:00:00Z,501,13:44:00,Saturday,66 RONCESVALLES,Operations,8,68,E,4496,0,0
2023-06-03T00:00:00Z,512,14:09:00,Saturday,ST CLAIR AND WINONA,General Delay,8,15,W,4508,0,0
2023-06-03T00:00:00Z,510,14:36:00,Saturday,SPADINA AND QUEENS QUA,Operations,11,21,N,4560,0,0
2023-06-03T00:00:00Z,505,14:42:00,Saturday,QUEEN AND GREENWOOD,Held By,34,44,E,4577,0,0
2023-06-03T00:00:00Z,512,15:41:00,Saturday,ST CLAIR STATION,Operations,7,14,E,4543,0,0
2023-06-03T00:00:00Z,501,16:23:00,Saturday,QUEEN AND SPADINA,Collision - TTC Involved,8,16,W,8157,0,0
2023-06-03T00:00:00Z,501,16:40:00,Saturday,QUEEN AND WOODFIELD,Operations,9,18,W,4542,0,0
2023-06-03T00:00:00Z,510,18:02:00,Saturday,SPADINA AND KING,Operations,9,19,N,4560,0,0
2023-06-03T00:00:00Z,501,18:14:00,Saturday,LONG BRANCH LOOP,Emergency Services,7,14,W,3327,0,0
2023-06-03T00:00:00Z,509,19:09:00,Saturday,BATHURST AND FORT YORK,Operations,130,160,N,4579,0,0
2023-06-03T00:00:00Z,504,19:16:00,Saturday,525 KING ST E,Operations,15,20,N,4541,0,0
2023-06-03T00:00:00Z,510,19:18:00,Saturday,SPADINA AND BREMNER,General Delay,11,22,N,4454,0,0
2023-06-03T00:00:00Z,510,19:25:00,Saturday,UNION STATION,General Delay,11,22,S,4526,0,0
2023-06-03T00:00:00Z,510,21:41:00,Saturday,SPADINA STATION,Cleaning - Unsanitary,10,20,S,4456,0,0
2023-06-03T00:00:00Z,506,22:10:00,Saturday,PARLIAMENT AND OAK,Operations,10,20,S,4424,0,0
2023-06-03T00:00:00Z,504,23:37:00,Saturday,KING AND JARVIS,Security,47,52,E,4536,0,0
2023-06-03T00:00:00Z,511,00:02:00,Saturday,BATHURST AND ADELAIDE,Collision - TTC Involved,0,0,S,3518,0,0
2023-06-03T00:00:00Z,501,01:12:00,Saturday,QUEEN AND ONTARIO,Collision - TTC Involved,8,18,W,8117,0,0
2023-06-03T00:00:00Z,504,01:55:00,Saturday,KING AND DUFFERIN,Emergency Services,24,34,W,4582,0,0
2023-06-04T00:00:00Z,506,06:18:00,Sunday,COXWELL AND LOWER GERR,Diversion,7,14,S,8668,0,0
2023-06-04T00:00:00Z,501,06:29:00,Sunday,WOLESLEY LOOP,Mechanical,4,15,W,8138,0,0
2023-06-04T00:00:00Z,501,08:35:00,Sunday,QUEEN AND BROADVIEW,Held By,9,18,W,4557,0,0
2023-06-04T00:00:00Z,509,11:51:00,Sunday,QUEENS QUAY AND HARBOU,Held By,26,36,W,4548,0,0
2023-06-04T00:00:00Z,501,12:17:00,Sunday,QUEEN AND RIVER,Security,0,0,E,8127,0,0
2023-06-04T00:00:00Z,504,12:33:00,Sunday,BROADVIEW AND DUNDAS,General Delay,0,0,N,3720,0,0
2023-06-04T00:00:00Z,511,12:54:00,Sunday,BATHURST AND ADELAIDE,Collision - TTC Involved,5,10,N,3604,0,0
2023-06-04T00:00:00Z,512,14:51:00,Sunday,ST CLAIR AND ARLINGTON,General Delay,15,23,E,4531,0,0
2023-06-04T00:00:00Z,501,15:11:00,Sunday,THE QUEENSWAY AND ELLI,Cleaning - Unsanitary,8,16,E,8362,0,0
2023-06-04T00:00:00Z,501,15:12:00,Sunday,MCCAUL AND N OF QUEEN,Held By,10,19,S,4494,0,0
2023-06-04T00:00:00Z,512,16:01:00,Sunday,ST CLAIR STATION,Operations,8,16,E,4581,0,0
2023-06-04T00:00:00Z,501,16:07:00,Sunday,DUNDAS AND PARLIAMENT,Emergency Services,9,18,E,4545,0,0
2023-06-04T00:00:00Z,505,16:22:00,Sunday,DUNDAS AND PARLIAMENT,Diversion,14,24,E,4401,0,0
2023-06-04T00:00:00Z,504,16:33:00,Sunday,KING AND DUFFERIN,Held By,10,20,W,4502,0,0
2023-06-04T00:00:00Z,501,17:12:00,Sunday,MCCAUL AND QUEEN,Security,0,0,N,4406,0,0
2023-06-04T00:00:00Z,501,17:33:00,Sunday,GERRARD AND MUNRO,Emergency Services,10,20,W,8131,0,0
2023-06-04T00:00:00Z,510,17:42:00,Sunday,SPADINA STATION,Operations,10,20,S,4436,0,0
2023-06-04T00:00:00Z,506,18:10:00,Sunday,VICTORIA PARK STATION,Cleaning - Unsanitary,10,20,E,8844,0,0
2023-06-04T00:00:00Z,506,20:23:00,Sunday,CARLTON AND CHURCH,Held By,10,20,W,4572,0,0
2023-06-04T00:00:00Z,501,21:08:00,Sunday,QUEEN AND GORDON BELL,Security,9,19,E,4539,0,0
2023-06-04T00:00:00Z,512,21:17:00,Sunday,ST CLAIR STATION,Cleaning - Unsanitary,10,20,W,4581,0,0
2023-06-05T00:00:00Z,505,02:07:00,Monday,DUNDAS AND ONTARIO,Investigation,25,40,E,4445,0,0
2023-06-05T00:00:00Z,301,04:49:00,Monday,LONG BRANCH LOOP,Emergency Services,0,0,W,3365,0,0
2023-06-05T00:00:00Z,501,08:56:00,Monday,QUEEN AND KINGSWOOD,Mechanical,0,0,W,3526,1,0
2023-06-05T00:00:00Z,506,09:15:00,Monday,COXWELL AND GERRARD,Diversion,882,890,W,8739,1,0
2023-06-05T00:00:00Z,505,09:33:00,Monday,DUNDAS AND BROCK,Collision - TTC Involved,10,20,E,4547,1,0
2023-06-05T00:00:00Z,501,11:17:00,Monday,DUNDAS AND UNIVERSITY,Security,12,24,W,4540,0,0
2023-06-05T00:00:00Z,510,14:44:00,Monday,SPADINA STATION,Cleaning - Unsanitary,4,8,S,4575,0,0
2023-06-05T00:00:00Z,501,14:48:00,Monday,DUNDAS AND UNIVERSITY,Emergency Services,12,20,W,4492,0,0
2023-06-05T00:00:00Z,505,15:03:00,Monday,DUNDAS AND UNIVERSITY,Diversion,0,0,W,4567,0,0
2023-06-05T00:00:00Z,506,16:02:00,Monday,CASTLE FRANK STATION,Mechanical,7,14,E,8714,0,1
2023-06-05T00:00:00Z,501,16:21:00,Monday,QUEEN AND WINEVA,Diversion,20,59,E,4533,0,1
2023-06-05T00:00:00Z,501,17:31:00,Monday,MARINE PARADE AND LAKE,Operations,6,12,S,1129,0,1
2023-06-05T00:00:00Z,512,18:22:00,Monday,ST CLAIR STATION,Operations,8,16,N,4454,0,1
2023-06-05T00:00:00Z,511,19:08:00,Monday,BATHURST AND KING,Overhead,67,77,N,4521,0,1
2023-06-05T00:00:00Z,504,19:19:00,Monday,KING AND BATHURST,Diversion,10,19,W,4493,0,1
2023-06-05T00:00:00Z,512,19:22:00,Monday,EARLSCOURT AND ST CLAI,Collision - TTC Involved,38,46,N,4465,0,1
2023-06-05T00:00:00Z,504,19:25:00,Monday,KING ST. W. AND SPADIN,Diversion,32,39,W,4590,0,1
2023-06-05T00:00:00Z,501,20:17:00,Monday,DUNDAS AND MUNRO,Cleaning - Unsanitary,9,18,E,4578,0,0
2023-06-05T00:00:00Z,506,20:46:00,Monday,PARLIAMENT AND WOODWAR,Diversion,6,16,N,4587,0,0
2023-06-05T00:00:00Z,501,20:58:00,Monday,QUEENSWAY AND ELLIS,Mechanical,10,20,E,1423,0,0
2023-06-05T00:00:00Z,510,22:32:00,Monday,SPADINA STATION SPARE,Security,5,10,N,4570,0,0
2023-06-05T00:00:00Z,501,22:38:00,Monday,LAKESHORE BLVD,Investigation,0,0,W,3313,0,0
2023-06-05T00:00:00Z,504,22:56:00,Monday,DUNDAS WEST STATION,Mechanical,25,35,E,4447,0,0
2023-06-05T00:00:00Z,505,23:22:00,Monday,DUNDAS AND BAY,General Delay,10,20,W,4401,0,0
2023-06-05T00:00:00Z,512,23:24:00,Monday,ST. CLAIR AVE. W. AND,General Delay,15,23,E,4473,0,0
2023-06-06T00:00:00Z,504,02:04:00,Tuesday,KING AND SPADINA,Overhead,56,66,E,4493,0,0
2023-06-06T00:00:00Z,504,02:05:00,Tuesday,KING AND BATHURST,Held By,44,54,E,4486,0,0
2023-06-06T00:00:00Z,310,03:41:00,Tuesday,SPADINA STATION,Diversion,24,54,N,4506,0,0
2023-06-06T00:00:00Z,501,07:43:00,Tuesday,QUEEN AND RONCESVALLES,Mechanical,7,14,W,8107,1,0
2023-06-06T00:00:00Z,506,08:09:00,Tuesday,COXWELL AND LOWER GERR,Diversion,948,956,W,0,1,0
2023-06-06T00:00:00Z,505,09:49:00,Tuesday,DUNDAS AND JARVIS,Security,12,21,W,4593,1,0
2023-06-06T00:00:00Z,504,10:51:00,Tuesday,BROADVIEW AND DUNDAS,Investigation,0,0,N,1207,0,0
2023-06-06T00:00:00Z,501,11:10:00,Tuesday,DUNDAS AND MUNRO,General Delay,15,24,E,4566,0,0
2023-06-06T00:00:00Z,501,12:47:00,Tuesday,QUEEN AND DOWLING,Collision - TTC Involved,7,14,E,8184,0,0
2023-06-06T00:00:00Z,512,14:07:00,Tuesday,ST CLAIR AND LANSDOWNE,General Delay,30,38,E,4408,0,0
2023-06-06T00:00:00Z,504,14:21:00,Tuesday,BROADVIEW STATION,Emergency Services,5,10,W,8525,0,0
2023-06-06T00:00:00Z,505,14:51:00,Tuesday,MCCAUL AND DUNDAS,Held By,52,62,S,4571,0,0
2023-06-06T00:00:00Z,506,15:25:00,Tuesday,COLLEGE AND SPADINA,Diversion,82,92,W,4572,0,0
2023-06-06T00:00:00Z,501,15:35:00,Tuesday,COLLEGE AND SPADINA,Held By,77,86,W,4503,0,0
2023-06-06T00:00:00Z,501,15:37:00,Tuesday,DUNDAS AND BAY,Diversion,41,50,E,4443,0,0
2023-06-06T00:00:00Z,505,15:42:00,Tuesday,DUNDAS AND BAY,Diversion,33,43,E,4458,0,0
2023-06-06T00:00:00Z,505,15:44:00,Tuesday,COLLEGE AND SPADINA,Diversion,40,50,W,4427,0,0
2023-06-06T00:00:00Z,501,15:56:00,Tuesday,QUEEN AND LANDSDOWNE,Collision - TTC Involved,6,12,E,1122,0,0
2023-06-06T00:00:00Z,505,16:10:00,Tuesday,QUEEN AND PAPE,Held By,11,21,W,4401,0,1
2023-06-06T00:00:00Z,506,16:15:00,Tuesday,QUEEN AND PAPE,Held By,9,19,W,4462,0,1
2023-06-06T00:00:00Z,501,16:46:00,Tuesday,QUEEN AND SHAW,Operations,6,12,E,8101,0,1
2023-06-06T00:00:00Z,501,18:47:00,Tuesday,QUEEN AND BATHURST,Emergency Services,8,16,W,8158,0,1
2023-06-06T00:00:00Z,512,18:55:00,Tuesday,ST CLAIR AND EARLSCOUR,Security,7,15,E,4502,0,1
2023-06-06T00:00:00Z,501,19:00:00,Tuesday,LONG BRANCH LOOP,Operations,10,20,E,1272,0,1
2023-06-06T00:00:00Z,506,20:09:00,Tuesday,VICTORIA PARK STATION,Diversion,948,956,W,8765,0,0
2023-06-06T00:00:00Z,999,20:18:00,Tuesday,QUEEN AND NEVILLE PARK,Emergency Services,0,0,E,1221,0,0
2023-06-06T00:00:00Z,506,20:47:00,Tuesday,GERRARD AND MUNRO,Collision - TTC Involved,10,20,W,8763,0,0
2023-06-06T00:00:00Z,504,22:13:00,Tuesday,KING AND SPADINA,General Delay,8,18,W,4509,0,0
2023-06-06T00:00:00Z,506,22:20:00,Tuesday,QUEEN AND PARLIAMENT,Diversion,38,48,W,4488,0,0
2023-06-06T00:00:00Z,506,22:56:00,Tuesday,GERRARD AND JONES,Investigation,10,20,E,8722,0,0
2023-06-06T00:00:00Z,506,23:06:00,Tuesday,QUEEN AND BROADVIEW,Diversion,79,89,E,4537,0,0
2023-06-06T00:00:00Z,501,00:21:00,Tuesday,QUEEN AND BROADVIEW,Cleaning - Unsanitary,10,20,W,4487,0,0
2023-06-06T00:00:00Z,505,00:35:00,Tuesday,DUNDAS WEST STATION,General Delay,13,23,E,4494,0,0
2023-06-06T00:00:00Z,506,00:37:00,Tuesday,LANSDOWNE AND COLLEGE,Cleaning - Unsanitary,10,20,E,4414,0,0
2023-06-06T00:00:00Z,504,01:10:00,Tuesday,KING AND BATHURST,Mechanical,7,17,W,4550,0,0
2023-06-06T00:00:00Z,504,01:12:00,Tuesday,KING AND SPADINA,Held By,5,15,W,4524,0,0
2023-06-06T00:00:00Z,504,01:12:00,Tuesday,KING AND PORTLAND,Held By,5,15,W,4432,0,0
2023-06-06T00:00:00Z,510,01:54:00,Tuesday,SPADINA STATION,Cleaning - Unsanitary,10,20,S,4430,0,0
2023-06-07T00:00:00Z,510,02:37:00,Wednesday,SPADINA STATION,Cleaning - Unsanitary,5,10,S,4594,0,0
2023-06-07T00:00:00Z,504,02:38:00,Wednesday,DISTILLERY LOOP,Mechanical,10,20,E,4451,0,0
2023-06-07T00:00:00Z,504,05:29:00,Wednesday,KING ST W AND JARVIS S,Mechanical,8,16,E,4599,0,0
2023-06-07T00:00:00Z,512,05:42:00,Wednesday,ST CLAIR AVE W AND GLE,Operations,10,24,W,4552,0,0
2023-06-07T00:00:00Z,505,05:59:00,Wednesday,BROADVIEW AND QUEEN,Diversion,0,0,N,4580,0,0
2023-06-07T00:00:00Z,501,07:03:00,Wednesday,MCCAUL AND DUNDAS,Held By,12,21,N,4486,1,0
2023-06-07T00:00:00Z,512,07:11:00,Wednesday,ST CLAIR AVE W AND YON,Operations,10,18,W,4552,1,0
2023-06-07T00:00:00Z,512,09:27:00,Wednesday,ST CLAIR AVE W AND BAT,Operations,5,13,W,4407,1,0
2023-06-07T00:00:00Z,511,09:30:00,Wednesday,BATHURST STATION,Mechanical,9,18,S,4561,1,0
2023-06-07T00:00:00Z,501,09:31:00,Wednesday,DUNDAS AND CHURCH,Emergency Services,6,15,E,4404,1,0
2023-06-07T00:00:00Z,501,10:05:00,Wednesday,LAKESHORE AND ROYAL YO,Mechanical,8,16,E,8031,0,0
2023-06-07T00:00:00Z,505,11:17:00,Wednesday,DUNDAS AND SPADINA,Diversion,7,17,S,4539,0,0
2023-06-07T00:00:00Z,511,12:07:00,Wednesday,BATHURST ST AND DUNDAS,Mechanical,9,18,S,4444,0,0
2023-06-07T00:00:00Z,505,12:19:00,Wednesday,DUNDAS ST E AND REGENT,Cleaning - Unsanitary,10,20,E,4580,0,0
2023-06-07T00:00:00Z,501,12:38:00,Wednesday,QUEEN ST W AND BEATY A,Held By,9,18,E,4578,0,0
2023-06-07T00:00:00Z,506,12:43:00,Wednesday,GERRARD ST. E. AND PAR,General Delay,109,110,E,8690,0,0
2023-06-07T00:00:00Z,555,13:26:00,Wednesday,CANNAUGHT AND QUEEN,Operations,0,0,S,4583,0,0
2023-06-07T00:00:00Z,512,13:28:00,Wednesday,ST CLAIR WEST STATION,Operations,10,18,N,4600,0,0
2023-06-07T00:00:00Z,501,13:47:00,Wednesday,QUEEN AND CARROLL,Utilized Off Route,6,12,E,8329,0,0
2023-06-07T00:00:00Z,506,14:06:00,Wednesday,CONNAUGHT AND QUEEN,Diversion,0,0,S,0,0,0
2023-06-07T00:00:00Z,505,14:19:00,Wednesday,DUNDAS AND BLOOR,Diversion,120,130,E,4573,0,0
2023-06-07T00:00:00Z,504,14:31:00,Wednesday,DUNDAS AND BLOOR,Diversion,124,133,W,4454,0,0
2023-06-07T00:00:00Z,501,14:54:00,Wednesday,QUEEN STATION,Utilized Off Route,6,12,W,8115,0,0
2023-06-07T00:00:00Z,504,15:14:00,Wednesday,KING AND YONGE,Collision - TTC Involved,30,40,E,4493,0,0
2023-06-07T00:00:00Z,505,15:31:00,Wednesday,DUNDAS AND LANSDOWNE,Emergency Services,19,29,W,4567,0,0
2023-06-07T00:00:00Z,501,15:34:00,Wednesday,KING AND BAY,Diversion,17,25,E,3563,0,0
2023-06-07T00:00:00Z,510,16:20:00,Wednesday,SPADINA STATION,Operations,4,8,N,4579,0,1
2023-06-07T00:00:00Z,506,16:20:00,Wednesday,VICTORIA PARK STATION,Operations,7,14,W,8843,0,1
2023-06-07T00:00:00Z,506,17:29:00,Wednesday,PARLIAMENT AND BLOOR,Collision - TTC Involved,0,0,S,8675,0,1
2023-06-07T00:00:00Z,504,18:35:00,Wednesday,KING AND SUMACH,Investigation,0,0,E,3489,0,1
2023-06-07T00:00:00Z,505,19:21:00,Wednesday,DUNDAS AND SPADINA,Operations,18,28,E,4561,0,1
2023-06-07T00:00:00Z,501,19:54:00,Wednesday,QUEEN AND DUFFERIN,Operations,6,12,E,1416,0,1
2023-06-07T00:00:00Z,505,19:55:00,Wednesday,BINGHAM LOOP,Security,2,12,W,4434,0,1
2023-06-07T00:00:00Z,501,20:23:00,Wednesday,QUEEN AND DUFFERIN,Security,10,20,W,4530,0,0
2023-06-07T00:00:00Z,501,20:27:00,Wednesday,KIPLING AVE. AND LAKES,Mechanical,10,20,W,8363,0,0
2023-06-07T00:00:00Z,510,20:53:00,Wednesday,SPADINA AND NASSAU,Emergency Services,9,13,N,4589,0,0
2023-06-07T00:00:00Z,512,21:33:00,Wednesday,ST CLAIR AND DUFFERIN,General Delay,18,26,E,4552,0,0
2023-06-07T00:00:00Z,505,21:40:00,Wednesday,DUNDAS AND BROADVIEW,General Delay,17,28,E,4407,0,0
2023-06-07T00:00:00Z,510,22:32:00,Wednesday,QUEEN AND LESLIE,Emergency Services,0,0,E,4442,0,0
2023-06-07T00:00:00Z,505,23:10:00,Wednesday,QUEEN AND BROADVIEW,General Delay,20,30,E,4559,0,0
2023-06-07T00:00:00Z,506,23:18:00,Wednesday,COLLEGE AND UNIVERSTY,Diversion,29,39,E,4546,0,0
2023-06-07T00:00:00Z,504,23:50:00,Wednesday,KING AND BATHURST,General Delay,6,16,E,4474,0,0
2023-06-08T00:00:00Z,504,02:44:00,Thursday,DUFFERIN GATE LOOP,Cleaning - Unsanitary,10,20,E,4470,0,0
2023-06-08T00:00:00Z,501,05:49:00,Thursday,DUNDAS AND MCCAUL,Diversion,26,34,W,4424,0,0
2023-06-08T00:00:00Z,504,08:20:00,Thursday,BROADVIEW STATION,Security,5,10,S,8451,1,0
2023-06-08T00:00:00Z,501,09:48:00,Thursday,BROADVIEW AND DUNDAS,Emergency Services,10,19,S,4576,1,0
2023-06-08T00:00:00Z,505,09:51:00,Thursday,DUNDAS AND BROCK,Emergency Services,10,20,W,4573,1,0
2023-06-08T00:00:00Z,501,10:05:00,Thursday,LAKESHORE AND FORTIETH,Security,7,14,W,8037,0,0
2023-06-08T00:00:00Z,501,13:20:00,Thursday,QUEEN AND BROCK,Emergency Services,7,14,E,3529,0,0
2023-06-08T00:00:00Z,504,15:19:00,Thursday,KING AND SUMACH,Security,5,10,E,9222,0,0
2023-06-08T00:00:00Z,505,16:24:00,Thursday,DUNDAS AND ST PATRICK,Emergency Services,34,44,W,4573,0,1
2023-06-08T00:00:00Z,504,16:27:00,Thursday,KING AND BATHURST,General Delay,0,0,E,0,0,1
2023-06-08T00:00:00Z,501,16:41:00,Thursday,DUNDAS AND ST PATRICK,Diversion,36,44,W,0,0,1
2023-06-08T00:00:00Z,501,16:58:00,Thursday,GERRARD ST. E. AND MUN,Mechanical,8,16,W,8217,0,1
2023-06-08T00:00:00Z,506,17:20:00,Thursday,GERRARD ST. E. AND GRE,Operations,17,14,E,8635,0,1
2023-06-08T00:00:00Z,506,17:51:00,Thursday,VICTORIA PARK STATION,Diversion,108,109,W,8655,0,1
2023-06-08T00:00:00Z,504,18:14:00,Thursday,RONCESVALLES AND WRIGH,Diversion,124,134,S,4564,0,1
2023-06-08T00:00:00Z,501,18:31:00,Thursday,LAKESHORE AND MARINE P,General Delay,0,0,E,8216,0,1
2023-06-08T00:00:00Z,506,19:27:00,Thursday,SPADINA AND COLLEGE,Investigation,10,20,E,4480,0,1
2023-06-08T00:00:00Z,505,19:35:00,Thursday,DUNDAS WEST STATION,General Delay,5,15,W,4514,0,1
2023-06-08T00:00:00Z,509,20:33:00,Thursday,BATHURST AND FLEET,Operations,11,20,W,4440,0,0
2023-06-08T00:00:00Z,505,20:45:00,Thursday,LANNSDOWNE AND DUNDAS,Security,10,20,N,4458,0,0
2023-06-08T00:00:00Z,505,22:04:00,Thursday,DUNDAS ST. W. AND LANS,Cleaning - Unsanitary,10,20,E,4458,0,0
2023-06-08T00:00:00Z,509,22:09:00,Thursday,FLEET AND BATHURST,Emergency Services,13,21,E,4446,0,0
2023-06-08T00:00:00Z,504,23:40:00,Thursday,KING AND SPADINA,Cleaning - Unsanitary,10,20,E,4506,0,0
2023-06-08T00:00:00Z,506,23:53:00,Thursday,GERRARD AND WILLIAM HA,Diversion,10,20,W,8746,0,0
2023-06-08T00:00:00Z,505,23:56:00,Thursday,DUNDAS AND SHAW,Operations,10,20,W,4461,0,0
2023-06-08T00:00:00Z,504,00:23:00,Thursday,KING AND DUFFERIN,Operations,10,20,E,4590,0,0
2023-06-08T00:00:00Z,504,01:07:00,Thursday,DISTILLERY LOOP,Emergency Services,14,19,N,4430,0,0
2023-06-08T00:00:00Z,504,01:25:00,Thursday,DISTILLERY LOOP,Cleaning - Unsanitary,10,20,W,4531,0,0
2023-06-08T00:00:00Z,506,01:48:00,Thursday,CARLTON AND YONGE,Collision - TTC Involved,0,0,E,4586,0,0
2023-06-08T00:00:00Z,301,01:59:00,Thursday,QUEEN AND DUFFERIN,Cleaning - Unsanitary,10,20,E,1264,0,0
2023-06-09T00:00:00Z,301,02:05:00,Friday,CHURCH AND QUEEN,Diversion,64,79,N,1107,0,0
2023-06-09T00:00:00Z,304,02:54:00,Friday,DUNDAS AND BLOOR,Emergency Services,14,44,N,8465,0,0
2023-06-09T00:00:00Z,504,02:58:00,Friday,DISTILLERY LOOP,Emergency Services,14,44,N,4577,0,0
2023-06-09T00:00:00Z,501,03:30:00,Friday,LAKESHORE AND SILVER M,Security,20,40,W,3363,0,0
2023-06-09T00:00:00Z,504,05:28:00,Friday,KING AND DUFFERIN,Investigation,9,17,E,4453,0,0
2023-06-09T00:00:00Z,506,06:18:00,Friday,LOWER GERRARD AND COXW,Diversion,5,157,W,8640,1,0
2023-06-09T00:00:00Z,501,07:50:00,Friday,CHURCH ST AND LOMBARD,General Delay,10,15,N,8388,1,0
